lemmaName(en),lemmaName(pt),idPOS,senseDescription(pt),idLU,source_file
thirst,ansiar,86,"COD: ter um forte desejo por.",12084,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
urge,impulso,83,"COD: um forte desejo ou impulso.",12088,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
yearn,ansiar,86,"COD: sentir um intenso sentimento de perda e saudade de algo.",12098,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
hope,esperar,86,"COD: esperar e desejar.",12102,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
will,querer,86,"COD: intenção ou desejo de acontecer.",12106,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
pine,ansiar,86,"COD: falta e anseia pelo retorno de.",12118,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
will,vontade,83,"COD: desejo ou intenção.",12121,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
itch,coçar,86,"FN: cravar de maneira inquietante",12123,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
reluctant,relutante,84,"FN: ter um desejo não (fazer algo)",12125,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
care,querer,86,"FN: quer. [NB: polaridade negativa e condicionais.]",12126,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
fitting,Adequado,84,"COD: adequado; certo ou correto",12135,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
fit,ajustar,86,"COD: ser ou fazer adequado para.",12137,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
suit,"cair bem",86,"COD: combina bem com ou realça as características, figura ou personagem de (alguém).",12139,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
friendly,amigável,84,"apropriado, adequado, acolhedor",27322,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
right,direito,84,"COD: moralmente bom, justificado ou aceitável",12151,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
sinful,pecaminoso,84,"FN: imoral, violando a lei divina",12155,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
corrupt,corrupto,84,"COD: maligno ou moralmente perverso",12159,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
decent,decente,84,"COD: de acordo com os padrões geralmente aceitos de moralidade ou respeito",12168,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
heinous,hediondo,84,"COD: absolutamente odioso ou perverso",12178,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
thoughtful,atencioso,84,"COD: mostrar respeito pelos outros.",12193,lus_imported_from_english_with_lemma_chunk88_2025-11-14_163142.csv
nice,legal,84,"COD: (de uma pessoa) de bom caráter; gentil.",12209,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
genial,Simpático,84,"COD: amigável e alegre.",12215,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
ungracious,desagradável,84,"COD: não gracioso.",12217,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
warm,quente,84,"COD: tendo ou mostrando entusiasmo, afeto ou bondade.",12231,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
smart,atrevido,84,"FN: desrespeitoso e ousado",12232,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
maturity,maturidade,83,"FN: qualidade de se comportar de maneira típica de indivíduos considerados mental ou emocionalmente bem desenvolvidos",12235,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
about,sobre,90,"COD: sobre o assunto de; a respeito de",12243,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
concern,relacionar,86,"COD: relacionar-se com; estar sobre.",12244,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
cover,cobrir,86,"COD: lidar com (um sujeito).",12248,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
treat,tratar,86,"FN: lidar com algum tópico",12250,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
chance,arriscar,86,"COD: risco.",12260,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
hazard,arriscar,86,"COD: risco de chance.",12261,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
dare,ousar,86,"COD: assumir o risco de.",12262,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
venture,aventurar,86,"COD: embarcar em uma jornada arriscada ou ousada ou um curso de ação.",12263,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
risk,arriscar,86,"COD: agir de uma forma que incorra no risco de.",12264,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
risk,risco,83,"COD: a possibilidade de algo desagradável acontecer.",12265,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
chance,chance,83,"COD: uma possibilidade de algo acontecer.",12266,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
"a pain",desafio,83,"FN: uma tarefa muito difícil",12278,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
arduous,árduo,84,"COD: difícil e cansativo",12283,lus_imported_from_english_with_lemma_chunk89_2025-11-14_163415.csv
consent,consentir,86,"FN: concordar com um plano ou proposta de outra pessoa",4582,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
threat,ameaça,83,"COD: uma declaração de intenção de infligir lesão, dano ou outra ação hostil como retaliação.",4591,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
undertake,empreender,86,"COD: formalmente garantir, dar fiança ou prometer.",4593,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
undertaking,compromisso,83,"COD: uma promessa ou compromisso formal de fazer algo.",4594,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
volunteer,oferecer-se,86,"COD: oferecer livremente para fazer algo.",4595,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
communicate,comunicar,86,"COD: compartilhar ou trocar informações ou ideias.",4600,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
communication,Comunicação,83,"COD: a ação de comunicar",4601,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
debate,debate,86,"COD: discutir ou argumentar sobre.",4604,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
discuss,discutir,86,"FN: falar ou escrever sobre (um tópico) em detalhes",4606,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
exchange,troca,83,"COD: uma breve conversa ou argumento",4608,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
parley,negociar,86,"FN: realizar uma conferência entre os lados opostos em uma disputa, especialmente em relação a um armistício",4611,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
parley,parlamento,83,"COD: uma conferência entre os lados opostos em uma disputa, especialmente em relação a um armistício",4612,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
negotiation,negociação,83,"FN: discussão com outros para tentar chegar a um acordo ou compromisso",4615,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
consultation,consulta,83,"FN: uma discussão entre duas partes na qual conselhos ou informações estão sendo compartilhados.",4618,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
couch,expressar,86,"COD: expresso em linguagem de um estilo especificado.",4621,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
formulate,formular,86,"COD: expressar (uma ideia) de forma concisa ou sistemática.",4623,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
frame,formular,86,"COD: formular.",4625,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
phrase,formular,86,"COD: colocar em uma forma de palavras específica.",4626,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
put,expressar,86,"COD: expressar de uma maneira específica",4627,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
word,verbalizar,86,"COD: express em palavras específicas.",4628,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
misword,"expressar incorretamente",86,"FN: expressão incorreta",4631,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
beckon,Chamar,86,"COD: faça um gesto para incentivar ou instruir alguém a se aproximar ou seguir",4634,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
gesture,gesticular,86,"COD: faça um gesto.",4636,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
motion,gesticular,86,"COD: dirigir (alguém) com um gesto.",4637,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
signal,sinalizar,86,"COD: instruir ou indicar por meio de um sinal.",4639,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
wave,acenar,86,"COD: move uma mão de um lado para o outro em saudação ou como sinal",4640,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
mouth,declamar,86,"COD: dizer (algo) de uma forma insincera ou pomposa",4653,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
rant,desabafar,86,"COD: falar ou gritar por longos períodos de tempo de uma maneira selvagem e apaixonada.",4658,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
rave,delirar,86,"COD: falar de forma selvagem ou incoerente.",4659,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
shout,gritar,86,"COD: falar ou gritar muito alto.",4660,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
sing,cantar,86,"COD: fazer sons musicais com a voz, especialmente palavras com uma melodia definida.",4662,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
bawl,gritar,86,"COD: gritar alto ou com raiva",4670,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
chirrup,piar,86,"COD: fazer sons curtos e agudos repetitivos.",4677,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
chuckle,rir,86,"COD: rir em voz baixa ou internamente.",4678,lus_imported_from_english_with_lemma_chunk8_2025-11-14_122310.csv
facility,facilidade,83,"Uma capacidade de fazer ou aprender algo bem e facilmente; um talento natural.",31293,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
harsh,difícil,84,"Muito difícil, com alto nível de dificuldade.",34226,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
fair,justo,84,"COD: justo ou apropriado nas circunstâncias.",12297,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
inequitable,Injusto,84,"COD: injusto; injusta.",12300,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
fairly,equanimemente,89,"FN: (fazer algo) de forma a ter um resultado justo.",12301,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
inclined,inclinado,84,"COD: têm uma tendência, disposição ou talento especificado.",12305,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
sense,sentido,83,"FN: uma tendência para um (bom) atributo (humor ou timing)",12312,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
peril,perigo,83,"COD: uma situação de perigo sério e imediato.",12316,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
risk,arriscar,86,"FN: (de uma situação ou ação) convidativo para risco ou perigo.",12317,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
wager,apostar,86,"FN: colocar em perigo, como se estivesse arriscando.",12318,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
from,de,90,"COD: indicando o ponto no espaço ou tempo em que uma jornada, processo ou ação inicia-se.",12319,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
"right away",imediatamente,89,"COD: imediatamente",12331,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
former,antigo,84,"COD: tendo sido anteriormente.",12336,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
point,momento,83,"Um período específico de tempo.",34893,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
just,recentemente,89,"muito recentemente.",39388,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
practice,prática,83,"COD: o procedimento ou modo de fazer algo costumeiro ou esperado.",12354,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
ritual,ritual,83,"COD: uma série de ações que alguém costuma e inevitavelmente seguir.",12355,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
convention,convenção,83,"COD: uma tendência ou prática estabelecida e regular",12358,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
habitual,habitual,84,"COD: feito constantemente ou como hábito.",12361,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
religion,religião,83,"FN: um conjunto de práticas e crenças geralmente ligadas à moralidade, bem-estar, comunidade e eventos importantes da vida como nascimento e morte.",32467,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
religion,religião,83,"A crença e adoração de uma entidade ou organização, especialmente um deus ou muitos deuses.",34039,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
sacred,sagrado,84,"Uma entidade relacionada com um propósito religioso.",34041,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
christian,cristão,84,"Descriando uma pessoa que recebeu o batismo ou professa a fé cristã.",34156,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
religious,religioso,84,"Relacionado à religião.",34188,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
holy,sagrado,84,"Separado, sagrado, usado para fins de culto.",34189,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
ethnic,étnico,84,"Relacionado a uma etnia.",34407,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
usual,comum,84,"Um ato ou evento que é parte de um costume.",34894,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
spark,estimular,86,"COD: fornecer o estímulo para.",12365,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
generate,gerar,86,"FN: causar uma situação para surgir",12366,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
arouse,evocar,86,"COD: evocar (uma sensação ou resposta).",12367,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
"set off",partir,86,"COD: colocar em movimento ou acionar.",12370,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
produce,produzir,86,"COD: causar para acontecer ou existir.",12372,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
create,criar,86,"FN: causar para trazer à existência",12373,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
engender,gerar,86,"COD: trazer à existência",12374,lus_imported_from_english_with_lemma_chunk90_2025-11-14_163700.csv
incite,incitar,86,"COD: encorajar ou excitar (comportamento violento ou ilegal).",12378,lus_imported_from_english_with_lemma_chunk91_2025-11-14_163954.csv
instigate,instigar,86,"COD: trazer sobre ou iniciar.",12379,lus_imported_from_english_with_lemma_chunk91_2025-11-14_163954.csv
motivate,motivar,86,"FN: causa atividade para iniciar",12380,lus_imported_from_english_with_lemma_chunk91_2025-11-14_163954.csv
provoke,provocar,86,"COD: incitar ao fazer ou sentir algo, especialmente despertando a raiva.",12384,lus_imported_from_english_with_lemma_chunk91_2025-11-14_163954.csv
trigger,incitar,86,"FN: incitar uma resposta a um evento",12387,lus_imported_from_english_with_lemma_chunk91_2025-11-14_163954.csv
rue,lamentar,86,"COD: profundamente lamentar (um evento ou ação passada) e desejar que fosse desfeito.",12390,lus_imported_from_english_with_lemma_chunk91_2025-11-14_163954.csv
